id,amenities
9568491,Carbon Monoxide Detector
9568491,Hair Dryer
9568491,Iron
1747184,Internet
1747184,Wireless Internet
1747184,Kitchen
1747184,Free Parking on Premises
1747184,Heating
1747184,Family/Kid Friendly
1747184,Washer
1747184,Dryer
1747184,Smoke Detector
1747184,Carbon Monoxide Detector
1747184,First Aid Kit
1747184,Shampoo
8653843,Wireless Internet
8653843,Kitchen
8653843,Free Parking on Premises
8653843,Pets live on this property
8653843,Cat(s)
8653843,Heating
8653843,Family/Kid Friendly
8653843,Washer
8653843,Dryer
8653843,Smoke Detector
8653843,First Aid Kit
8653843,Essentials
6727729,TV
6727729,Internet
6727729,Wireless Internet
6727729,Kitchen
6727729,Free Parking on Premises
6727729,Heating
6727729,Family/Kid Friendly
6727729,Washer
6727729,Dryer
6727729,Smoke Detector
6727729,Safety Card
6727729,Fire Extinguisher
6727729,Essentials
6727729,Shampoo
3888986,Internet
3888986,Wireless Internet
3888986,Kitchen
3888986,Indoor Fireplace
3888986,Heating
3888986,Suitable for Events
3888986,Washer
3888986,Dryer
3888986,Smoke Detector
3888986,Carbon Monoxide Detector
3888986,First Aid Kit
4135710,TV
4135710,Cable TV
4135710,Internet
4135710,Wireless Internet
4135710,Kitchen
4135710,Free Parking on Premises
4135710,Pets Allowed
4135710,Breakfast
4135710,Heating
4135710,Washer
4135710,Dryer
4135710,Smoke Detector
4135710,Carbon Monoxide Detector
4135710,First Aid Kit
4135710,Fire Extinguisher
4135710,Essentials
4135710,Shampoo
3652434,Internet
3652434,Wireless Internet
3652434,Free Parking on Premises
3652434,Smoking Allowed
3652434,Pets Allowed
3652434,Breakfast
3652434,Pets live on this property
3652434,Dog(s)
3652434,Heating
3652434,Smoke Detector
3652434,Carbon Monoxide Detector
3652434,First Aid Kit
3652434,Safety Card
3652434,Fire Extinguisher
3652434,Essentials
3652434,Shampoo
7667990,Wireless Internet
7667990,Kitchen
7667990,Elevator in Building
7667990,Heating
7667990,Washer
7667990,Dryer
7667990,Smoke Detector
7667990,Carbon Monoxide Detector
7667990,First Aid Kit
7667990,Essentials
4047058,Internet
4047058,Wireless Internet
4047058,Kitchen
4047058,Free Parking on Premises
4047058,Pets live on this property
4047058,Cat(s)
4047058,Heating
4047058,Family/Kid Friendly
4047058,Washer
4047058,Dryer
4047058,Smoke Detector
4047058,Carbon Monoxide Detector
4047058,First Aid Kit
4047058,Fire Extinguisher
4047058,Essentials
4047058,Shampoo
7163934,Internet
7163934,Wireless Internet
7163934,Kitchen
7163934,Free Parking on Premises
7163934,Heating
7163934,Washer
7163934,Dryer
7163934,Smoke Detector
7163934,Carbon Monoxide Detector
7163934,First Aid Kit
7163934,Fire Extinguisher
7163934,Essentials
7163934,Shampoo
7717478,TV
7717478,Internet
7717478,Wireless Internet
7717478,Air Conditioning
7717478,Kitchen
7717478,Free Parking on Premises
7717478,Heating
7717478,Family/Kid Friendly
7717478,Smoke Detector
7717478,Carbon Monoxide Detector
7717478,First Aid Kit
7717478,Fire Extinguisher
7717478,Essentials
4653552,TV
4653552,Cable TV
4653552,Internet
4653552,Wireless Internet
4653552,Kitchen
4653552,Free Parking on Premises
4653552,Pets live on this property
4653552,Dog(s)
4653552,Heating
4653552,Family/Kid Friendly
4653552,Washer
4653552,Dryer
4653552,Smoke Detector
4653552,Carbon Monoxide Detector
4653552,First Aid Kit
4653552,Safety Card
4653552,Fire Extinguisher
4653552,Essentials
4653552,Shampoo
6915439,TV
6915439,Cable TV
6915439,Internet
6915439,Wireless Internet
6915439,Kitchen
6915439,Gym
6915439,Breakfast
6915439,Pets live on this property
6915439,Dog(s)
6915439,Heating
6915439,Family/Kid Friendly
6915439,Washer
6915439,Dryer
6915439,Smoke Detector
6915439,Carbon Monoxide Detector
6915439,Essentials
6915439,Lock on Bedroom Door
506542,Internet
506542,Wireless Internet
506542,Wheelchair Accessible
506542,Kitchen
506542,Free Parking on Premises
506542,Heating
506542,Family/Kid Friendly
506542,Washer
506542,Dryer
506542,Smoke Detector
506542,Carbon Monoxide Detector
506542,First Aid Kit
506542,Essentials
506542,Shampoo
4046863,Internet
4046863,Wireless Internet
4046863,Kitchen
4046863,Free Parking on Premises
4046863,Pets live on this property
4046863,Cat(s)
4046863,Heating
4046863,Family/Kid Friendly
4046863,Washer
4046863,Dryer
4046863,Smoke Detector
4046863,Carbon Monoxide Detector
4046863,First Aid Kit
4046863,Fire Extinguisher
4046863,Essentials
4046863,Shampoo
3915826,TV
3915826,Internet
3915826,Wireless Internet
3915826,Kitchen
3915826,Elevator in Building
3915826,Buzzer/Wireless Intercom
3915826,Heating
3915826,Washer
3915826,Dryer
3915826,Smoke Detector
3915826,Carbon Monoxide Detector
3915826,Essentials
3915826,Shampoo
3915826,Hangers
3915826,Hair Dryer
3915826,Iron
3915826,Laptop Friendly Workspace
4787415,TV
4787415,Internet
4787415,Wireless Internet
4787415,Kitchen
4787415,Free Parking on Premises
4787415,Heating
4787415,Family/Kid Friendly
4787415,Washer
4787415,Dryer
4787415,Smoke Detector
4787415,Fire Extinguisher
4787415,Shampoo
1602488,TV
1602488,Cable TV
1602488,Internet
1602488,Wireless Internet
1602488,Kitchen
1602488,Free Parking on Premises
1602488,Pets live on this property
1602488,Indoor Fireplace
1602488,Heating
1602488,Family/Kid Friendly
1602488,Smoke Detector
1602488,Essentials
8459215,TV
8459215,Cable TV
8459215,Wireless Internet
8459215,Free Parking on Premises
8459215,Pets live on this property
8459215,Dog(s)
8459215,Heating
8459215,Family/Kid Friendly
8459215,Smoke Detector
8459215,Carbon Monoxide Detector
10274175,Wireless Internet
10274175,Kitchen
9167786,TV
9167786,Cable TV
9167786,Internet
9167786,Wireless Internet
9167786,Air Conditioning
9167786,Indoor Fireplace
9167786,Heating
9167786,Washer
9167786,Dryer
9167786,Smoke Detector
9167786,24-Hour Check-in
9167786,Hangers
9167786,Hair Dryer
9167786,Iron
5686435,TV
5686435,Internet
5686435,Wireless Internet
5686435,Kitchen
5686435,Free Parking on Premises
5686435,Pets Allowed
5686435,Indoor Fireplace
5686435,Heating
5686435,Family/Kid Friendly
5686435,Washer
5686435,Dryer
5686435,Smoke Detector
5686435,Carbon Monoxide Detector
5686435,Fire Extinguisher
5686435,Essentials
5686435,Shampoo
7939058,TV
7939058,Wireless Internet
7939058,Kitchen
7939058,Free Parking on Premises
7939058,Heating
7939058,Family/Kid Friendly
7939058,Smoke Detector
7939058,Carbon Monoxide Detector
7939058,Shampoo
8392801,TV
8392801,Internet
8392801,Wireless Internet
8392801,Kitchen
8392801,Free Parking on Premises
8392801,Pets Allowed
8392801,Heating
8392801,Family/Kid Friendly
8392801,Washer
8392801,Dryer
8392801,Smoke Detector
8392801,Carbon Monoxide Detector
8392801,Essentials
8392801,Shampoo
7404370,TV
7404370,Cable TV
7404370,Wireless Internet
7404370,Kitchen
7404370,Heating
7404370,Smoke Detector
7404370,Carbon Monoxide Detector
7404370,Essentials
3720511,Internet
3720511,Wireless Internet
3720511,Air Conditioning
3720511,Kitchen
3720511,Hot Tub
3720511,Heating
3720511,Washer
3720511,Dryer
3720511,Smoke Detector
3720511,Fire Extinguisher
3720511,Essentials
8193332,TV
8193332,Internet
8193332,Wireless Internet
8193332,Kitchen
8193332,Free Parking on Premises
8193332,Indoor Fireplace
8193332,Heating
8193332,Family/Kid Friendly
8193332,Washer
8193332,Dryer
8193332,Smoke Detector
8193332,Carbon Monoxide Detector
8193332,Fire Extinguisher
8193332,Essentials
8193332,Shampoo
7957904,TV
7957904,Wireless Internet
7957904,Air Conditioning
7957904,Kitchen
7957904,Free Parking on Premises
7957904,Heating
7957904,Washer
7957904,Dryer
7957904,Smoke Detector
7957904,Fire Extinguisher
7957904,Essentials
7957904,Shampoo
4555997,TV
4555997,Internet
4555997,Wireless Internet
4555997,Kitchen
4555997,Free Parking on Premises
4555997,Pets live on this property
4555997,Dog(s)
4555997,Heating
4555997,Family/Kid Friendly
4555997,Washer
4555997,Dryer
4555997,Smoke Detector
4555997,Carbon Monoxide Detector
4555997,First Aid Kit
4555997,Fire Extinguisher
4555997,Essentials
2267088,TV
2267088,Internet
2267088,Wireless Internet
2267088,Kitchen
2267088,Free Parking on Premises
2267088,Pets Allowed
2267088,Breakfast
2267088,Pets live on this property
2267088,Dog(s)
2267088,Heating
2267088,Family/Kid Friendly
2267088,Washer
2267088,Dryer
2267088,Smoke Detector
2267088,First Aid Kit
2267088,Fire Extinguisher
2267088,Essentials
2267088,Shampoo
2267088,24-Hour Check-in
2267088,Hair Dryer
2267088,Iron
2267088,Laptop Friendly Workspace
108468,TV
108468,Cable TV
108468,Internet
108468,Wireless Internet
108468,Kitchen
108468,Free Parking on Premises
108468,Pets Allowed
108468,Indoor Fireplace
108468,Heating
108468,Family/Kid Friendly
108468,Washer
108468,Dryer
108468,Shampoo
6400379,TV
6400379,Cable TV
6400379,Internet
6400379,Wireless Internet
6400379,Free Parking on Premises
6400379,Pets live on this property
6400379,Dog(s)
6400379,Heating
6400379,Washer
6400379,Dryer
6400379,Smoke Detector
6400379,Carbon Monoxide Detector
6400379,First Aid Kit
6400379,Safety Card
6400379,Fire Extinguisher
6400379,Essentials
6400379,Shampoo
5948003,TV
5948003,Internet
5948003,Wireless Internet
5948003,Pool
5948003,Kitchen
5948003,Free Parking on Premises
5948003,Breakfast
5948003,Elevator in Building
5948003,Heating
5948003,Washer
5948003,Dryer
5948003,Smoke Detector
5948003,Carbon Monoxide Detector
5948003,First Aid Kit
5948003,Essentials
5948003,Shampoo
5948003,Hangers
5948003,Hair Dryer
5948003,Iron
5948003,Laptop Friendly Workspace
5058086,Internet
5058086,Wireless Internet
5058086,Air Conditioning
5058086,Kitchen
5058086,Free Parking on Premises
5058086,Pets Allowed
5058086,Pets live on this property
5058086,Dog(s)
5058086,Indoor Fireplace
5058086,Heating
5058086,Washer
5058086,Dryer
5058086,Smoke Detector
5058086,First Aid Kit
5058086,Fire Extinguisher
5058086,Essentials
5058086,Shampoo
1209255,TV
1209255,Cable TV
1209255,Internet
1209255,Wireless Internet
1209255,Kitchen
1209255,Free Parking on Premises
1209255,Heating
1209255,Family/Kid Friendly
1209255,Washer
1209255,Dryer
1209255,Essentials
1209255,Shampoo
1914051,TV
1914051,Cable TV
1914051,Internet
1914051,Wireless Internet
1914051,Kitchen
1914051,Free Parking on Premises
1914051,Heating
1914051,Family/Kid Friendly
1914051,Washer
1914051,Dryer
1914051,Smoke Detector
1914051,Shampoo
2923529,TV
2923529,Internet
2923529,Wireless Internet
2923529,Kitchen
2923529,Free Parking on Premises
2923529,Indoor Fireplace
2923529,Buzzer/Wireless Intercom
2923529,Heating
2923529,Family/Kid Friendly
2923529,Washer
2923529,Dryer
2923529,Smoke Detector
2923529,Carbon Monoxide Detector
2923529,First Aid Kit
2923529,Fire Extinguisher
2923529,Essentials
2923529,Shampoo
2923529,24-Hour Check-in
2923529,Hangers
2923529,Hair Dryer
2923529,Iron
2923529,Laptop Friendly Workspace
1027860,TV
1027860,Internet
1027860,Wireless Internet
1027860,Air Conditioning
1027860,Kitchen
1027860,Free Parking on Premises
1027860,Pets live on this property
1027860,Cat(s)
1027860,Heating
1027860,Family/Kid Friendly
1027860,Washer
1027860,Dryer
2373176,TV
2373176,Cable TV
2373176,Internet
2373176,Wireless Internet
2373176,Kitchen
2373176,Free Parking on Premises
2373176,Heating
2373176,Family/Kid Friendly
2373176,Washer
2373176,Dryer
2373176,Smoke Detector
2373176,Shampoo
6404427,TV
6404427,Cable TV
6404427,Internet
6404427,Wireless Internet
6404427,Kitchen
6404427,Free Parking on Premises
6404427,Hot Tub
6404427,Indoor Fireplace
6404427,Heating
6404427,Washer
6404427,Dryer
6404427,Smoke Detector
6404427,Carbon Monoxide Detector
6404427,First Aid Kit
6404427,Fire Extinguisher
6404427,Essentials
6404427,Shampoo
8517602,TV
8517602,Internet
8517602,Wireless Internet
8517602,Kitchen
8517602,Free Parking on Premises
8517602,Indoor Fireplace
8517602,Heating
8517602,Family/Kid Friendly
8517602,Washer
8517602,Dryer
8517602,Smoke Detector
8517602,Carbon Monoxide Detector
8517602,First Aid Kit
8517602,Fire Extinguisher
8517602,Essentials
8517602,Shampoo
8517602,Lock on Bedroom Door
8517602,Hangers
8517602,Hair Dryer
7035240,TV
7035240,Internet
7035240,Wireless Internet
7035240,Kitchen
7035240,Free Parking on Premises
7035240,Family/Kid Friendly
7035240,Suitable for Events
7035240,Washer
7035240,Dryer
7035240,Smoke Detector
7035240,Carbon Monoxide Detector
7035240,Essentials
4583161,TV
4583161,Wireless Internet
4583161,Free Parking on Premises
4583161,Indoor Fireplace
4583161,Heating
4583161,Smoke Detector
4583161,Carbon Monoxide Detector
4583161,Fire Extinguisher
4583161,Essentials
4583161,Shampoo
7967844,TV
7967844,Cable TV
7967844,Internet
7967844,Wireless Internet
7967844,Air Conditioning
7967844,Kitchen
7967844,Free Parking on Premises
7967844,Indoor Fireplace
7967844,Heating
7967844,Family/Kid Friendly
7967844,Smoke Detector
7967844,First Aid Kit
7967844,Safety Card
7967844,Essentials
7967844,Shampoo
6562393,TV
6562393,Cable TV
6562393,Internet
6562393,Wireless Internet
6562393,Kitchen
6562393,Free Parking on Premises
6562393,Pets Allowed
6562393,Gym
6562393,Hot Tub
6562393,Indoor Fireplace
6562393,Heating
6562393,Family/Kid Friendly
6562393,Suitable for Events
6562393,Washer
6562393,Dryer
6562393,Smoke Detector
6562393,Fire Extinguisher
6562393,Essentials
7807087,TV
7807087,Internet
7807087,Wireless Internet
7807087,Pets live on this property
7807087,Dog(s)
7807087,Buzzer/Wireless Intercom
7807087,Heating
7807087,Family/Kid Friendly
7807087,Washer
7807087,Dryer
7807087,Smoke Detector
7807087,Essentials
7807087,Shampoo
7807087,24-Hour Check-in
7807087,Hangers
7807087,Hair Dryer
7807087,Laptop Friendly Workspace
5405643,TV
5405643,Internet
5405643,Wireless Internet
5405643,Kitchen
5405643,Free Parking on Premises
5405643,Indoor Fireplace
5405643,Heating
5405643,Family/Kid Friendly
5405643,Washer
5405643,Dryer
5405643,Smoke Detector
5405643,Carbon Monoxide Detector
5405643,First Aid Kit
5405643,Fire Extinguisher
5405643,Essentials
5405643,Shampoo
7011200,TV
7011200,Internet
7011200,Wireless Internet
7011200,Kitchen
7011200,Free Parking on Premises
7011200,Pets Allowed
7011200,Pets live on this property
7011200,Heating
7011200,Washer
7011200,Dryer
7011200,Smoke Detector
7011200,Fire Extinguisher
7011200,Essentials
7011200,Shampoo
610989,TV
610989,Cable TV
610989,Internet
610989,Wireless Internet
610989,Air Conditioning
610989,Free Parking on Premises
610989,Doorman
610989,Breakfast
610989,Pets live on this property
610989,Dog(s)
610989,Indoor Fireplace
610989,Heating
7839535,TV
7839535,Cable TV
7839535,Internet
7839535,Wireless Internet
7839535,Kitchen
7839535,Free Parking on Premises
7839535,Indoor Fireplace
7839535,Heating
7839535,Essentials
7839535,Shampoo
4814894,TV
4814894,Internet
4814894,Wireless Internet
4814894,Kitchen
4814894,Pets Allowed
4814894,Indoor Fireplace
4814894,Heating
4814894,Family/Kid Friendly
4814894,Washer
4814894,Dryer
4814894,Smoke Detector
4814894,Fire Extinguisher
4814894,Essentials
4814894,Shampoo
186328,TV
186328,Cable TV
186328,Internet
186328,Wireless Internet
186328,Kitchen
186328,Free Parking on Premises
186328,Pets live on this property
186328,Dog(s)
186328,Heating
186328,Washer
186328,Dryer
7492877,Internet
7492877,Wireless Internet
7492877,Air Conditioning
7492877,Kitchen
7492877,Free Parking on Premises
7492877,Pets live on this property
7492877,Other pet(s)
7492877,Heating
7492877,Family/Kid Friendly
7492877,Washer
7492877,Dryer
7492877,Smoke Detector
7492877,First Aid Kit
7492877,Fire Extinguisher
7492877,Essentials
7492877,Shampoo
6576228,TV
6576228,Wireless Internet
6576228,Kitchen
6576228,Free Parking on Premises
6576228,Pets Allowed
6576228,Pets live on this property
6576228,Cat(s)
6576228,Heating
6576228,Family/Kid Friendly
6576228,Washer
6576228,Dryer
6576228,Smoke Detector
6576228,Carbon Monoxide Detector
6576228,First Aid Kit
6576228,Essentials
241016,Internet
241016,Wireless Internet
241016,Air Conditioning
241016,Kitchen
241016,Indoor Fireplace
241016,Heating
241016,Washer
241016,Dryer
241016,Smoke Detector
241016,Shampoo
6968101,TV
6968101,Cable TV
6968101,Internet
6968101,Wireless Internet
6968101,Kitchen
6968101,Free Parking on Premises
6968101,Heating
6968101,Family/Kid Friendly
6968101,Smoke Detector
6968101,Carbon Monoxide Detector
6968101,First Aid Kit
6968101,Fire Extinguisher
6968101,Essentials
6968101,Shampoo
5648564,
4116645,TV
4116645,Internet
4116645,Wireless Internet
4116645,Wheelchair Accessible
4116645,Kitchen
4116645,Elevator in Building
4116645,Buzzer/Wireless Intercom
4116645,Heating
4116645,Family/Kid Friendly
4116645,Washer
4116645,Dryer
4116645,Smoke Detector
4116645,Carbon Monoxide Detector
4116645,Essentials
4116645,Shampoo
2419879,TV
2419879,Cable TV
2419879,Internet
2419879,Wireless Internet
2419879,Kitchen
2419879,Indoor Fireplace
2419879,Washer
2419879,Dryer
6425735,TV
6425735,Wireless Internet
6425735,Kitchen
6425735,Free Parking on Premises
6425735,Pets live on this property
6425735,Dog(s)
6425735,Heating
6425735,Essentials
8105351,Kitchen
8105351,Heating
8105351,Washer
8105351,Dryer
8105351,Smoke Detector
8105351,Carbon Monoxide Detector
8105351,First Aid Kit
8105351,Safety Card
8105351,Fire Extinguisher
8105351,Essentials
8105351,Shampoo
8105351,Hair Dryer
8105351,Iron
9136499,TV
9136499,Internet
9136499,Wireless Internet
9136499,Kitchen
9136499,Free Parking on Premises
9136499,Heating
9136499,Washer
9136499,Dryer
9136499,Smoke Detector
9136499,Carbon Monoxide Detector
9136499,Essentials
9136499,Shampoo
9136499,Lock on Bedroom Door
9136499,Hangers
9136499,Iron
3639023,TV
3639023,Cable TV
3639023,Internet
3639023,Wireless Internet
3639023,Kitchen
3639023,Indoor Fireplace
3639023,Heating
3639023,Washer
3639023,Dryer
3639023,Smoke Detector
3639023,Carbon Monoxide Detector
3639023,Essentials
3639023,Shampoo
6724599,TV
6724599,Internet
6724599,Wireless Internet
6724599,Kitchen
6724599,Heating
6724599,Washer
6724599,Dryer
6724599,Smoke Detector
6724599,Carbon Monoxide Detector
6724599,Fire Extinguisher
6724599,Essentials
6724599,Shampoo
4211629,Cable TV
4211629,Wireless Internet
4211629,Kitchen
4211629,Free Parking on Premises
4211629,Indoor Fireplace
4211629,Heating
4211629,Family/Kid Friendly
4211629,Washer
4211629,Dryer
4211629,Smoke Detector
4211629,Carbon Monoxide Detector
4211629,Fire Extinguisher
7151924,TV
7151924,Cable TV
7151924,Internet
7151924,Wireless Internet
7151924,Kitchen
